GVKEY;DATADATE;SIC;AT;CHE;DLC;DLTT;SEQ;WCAP;DVC;OIBDP;SALE;TXT;XINT;XRD;AQC;CAPX;CSHO;PRCC_F;market_to_book;log_firm_size;cf;nwc;capex;leverage;div;rd_to_sales;sic_2;ind_cf_vol;ind_cf_no_level_vol;cash;log_cash;aqc_to_asset;year
023083;20150930;3690;1629.6000;502.1000;8.2000;995.0000;-60.1000;658.7000;16.2000;317.6000;1631.6000;3.3000;51.2000;24.9000;0.0074;40.4000;62.1950;38.7100;2.5142786267;7.3960898649;0.1515095729;0.0960972018;0.0247913598;0.6156111929;1;0.0152610934;36;0.0530655079;357.40218539;0.3081124202;-0.808958768;4.5564157E-6;2015
023084;20151231;3672;1893.8780;465.9950;12.2840;222.9090;1321.9040;1055.5340;0.0000;156.5020;2540.8730;-5.3620;2.9960;;0.1212;37.1280;50.1780;20.6700;0.8496604639;7.5463818577;0.0838850232;0.3112866827;0.0196042195;0.1241859296;0;0;36;0.0530655079;357.40218539;0.2460533361;-1.119773302;0.0000640079;2015
023098;20151231;2836;74.2420;50.2430;0.0000;24.9300;40.2250;48.5670;;-15.2690;5.4140;0.0260;2.6580;8.9660;0.0000;0.1510;44.1840;3.0400;2.2674006627;4.3073300278;;-0.022574823;0.0020338892;0.3357937556;0;1.6560768378;28;0.1594186108;281.99144253;0.6767463161;0.7388590709;0;2015
023109;20151231;8051;6091.4700;114.4600;15.3080;5335.5730;-436.3070;212.8280;0.0000;566.1200;5619.2240;172.5240;507.8090;0.0000;0.0275;85.7230;153.5550;3.4700;1.1590983539;8.7146447109;-0.018749661;0.016148483;0.0140726294;0.8784219573;0;0;80;0.0713741736;153.43965487;0.0187902099;-3.955450305;4.5079494E-6;2015
023111;20151231;6020;3385.4080;69.5380;113.4290;225.6610;381.3600;;11.6800;73.9450;161.3820;10.2330;;;-0.0169;7.7940;21.5800;22.8800;1.0331984801;8.1272297098;;;0.0023022336;0.1001622256;1;0;60;0.0187928862;715.68214687;0.020540508;-3.864601946;-4.980635E-6;2015
023119;20150630;3674;305.6580;148.3890;0.0000;0.0000;166.9440;184.8200;0.0000;30.5100;325.0780;1.9550;1.2680;22.0180;0.0000;11.7650;39.2980;36.3500;5.1272870332;5.7224668299;0.0892729783;0.1191887665;0.0384907315;0;0;0.0677314368;36;0.0530655079;357.40218539;0.4854739611;-0.058120511;0;2015
023150;20151231;6798;105.4270;43.8590;0.0000;0.0000;101.3000;;;-3.5390;1.8900;0.0000;0.0000;;;;6.1630;14.9500;0.9130853576;4.6580187703;;;;0;0;0;67;0.0898624057;65.515246222;0.4160129758;-0.339162312;;2015
023167;20150930;3713;267.9030;52.8610;11.9640;177.0360;-121.2300;-4.5180;0.0000;58.4120;919.1280;4.4420;19.0780;5.2000;0.0000;5.1900;20.8750;9.9600;2.2285976641;5.5906249747;0.1302411694;-0.214178266;0.0193726834;0.705479222;0;0.0056575363;37;0.0458247768;878.20751255;0.1973139532;-1.403167531;0;2015
023195;20150630;1623;568.3310;79.2390;0.0000;8.8040;293.2960;114.2090;0.0000;32.2820;1343.1350;10.0900;1.2360;;0.0098;15.7730;26.4410;18.2800;1.3343922468;6.3427039955;0.0368728787;0.0615310444;0.0277531931;0.0154909727;0;0;16;0.0204388738;122.54741094;0.1394240328;-1.820082009;0.0000171858;2015
023220;20150331;3480;5504.4020;139.2530;59.9970;1528.5040;1776.9980;1292.1220;56.5070;408.6800;3170.8670;39.1170;88.6760;49.3490;-0.0461;112.7040;59.4280;76.6300;1.5044997876;8.6133034147;0.0407637378;0.2094449134;0.0204752487;0.2885873888;1;0.0155632513;34;0.034690927;59.712920377;0.0252984793;-3.651387005;-5.48434E-6;2015
023224;20150930;3560;864.2080;39.4110;20.0000;30.0000;584.1820;155.0400;8.3310;87.6090;537.2910;19.7850;0.7850;16.7280;0.0237;12.4440;25.8170;35.9000;1.3964882297;6.7618134806;0.0679327199;0.1337976506;0.0143993113;0.057856442;1;0.0311339665;35;0.0501003464;196.94355338;0.0456036047;-3.04109233;0.0000274484;2015
023225;20151231;4841;1408.5950;119.1990;3.7500;545.3010;435.3460;39.5210;458.7820;302.3770;807.2660;56.3870;16.0900;;0.0000;156.1360;5.8330;433.6600;2.4867245589;7.2503480327;-0.162489573;-0.056565585;0.1108452039;0.3897862764;1;0;48;0.0466568352;939.83483306;0.0846226204;-2.381134805;0;2015
023226;20151231;7370;28.7330;4.2570;0.0460;0.0310;10.9600;-1.6300;0.0000;3.9540;70.4380;-0.3000;0.1410;;0.0000;1.5260;24.3760;2.7000;2.9091358368;3.358046288;0.1431455121;-0.204886368;0.0531096648;0.0026798455;0;0;73;0.0671478871;128.03670347;0.1481571712;-1.749128359;0;2015
023238;20151231;7370;553.0610;292.8640;5.7240;59.7500;330.4980;278.9320;0.0000;20.4660;273.4990;26.0690;1.5260;42.6940;0.0000;20.8350;112.5630;8.2600;2.0835556656;6.3154683029;-0.012890079;-0.025190711;0.0376721555;0.1183847713;0;0.1561029474;73;0.0671478871;128.03670347;0.5295329087;0.118269301;0;2015
023243;20151231;3555;123.4260;44.9910;0.0000;0.0000;100.2620;65.7880;;8.3500;86.4050;0.7090;0.3340;11.9500;0.0081;1.8610;28.7020;10.8000;2.6991525286;4.8156417862;;0.1684977233;0.0150778604;0;0;0.1383021816;35;0.0501003464;196.94355338;0.3645180108;-0.555807787;0.0000656427;2015
023245;20151231;1700;1642.2490;112.8480;15.0000;178.4570;915.7290;153.6810;0.0000;94.0580;1616.5800;-5.0080;9.4650;;0.0000;13.6440;37.6820;30.7700;1.1484221577;7.4038219229;0.0545599358;0.0248640736;0.0083081189;0.1178000413;0;0;17;0.0596389069;51.673387752;0.0687155237;-2.606589654;0;2015
023252;20150630;2510;607.3080;78.3800;3.3410;74.2270;370.2580;129.7050;14.4580;89.6270;754.6000;19.5410;5.9180;;0.0033;19.7870;28.4070;26.3400;1.6223899241;6.4090360759;0.0818530301;0.0845123068;0.0325814908;0.1277243178;1;0;25;0.0519576707;79.770996611;0.1290613659;-1.909283524;5.3982533E-6;2015
023256;20151231;4922;3016.6600;2.2340;0.0000;901.0000;422.3100;-11.1730;10.3560;284.9020;536.1970;-7.2770;19.2300;;0.2569;65.3870;47.7250;15.9700;1.1126604423;8.0119055381;0.0870475957;-0.004444319;0.0216752965;0.2986746932;1;0;49;0.01330264;202.0260541;0.0007405541;-7.207371009;0.0000851626;2015
023287;20151130;4991;1017.6330;56.7810;1.9640;297.2060;408.3280;64.0380;864.2130;-1.5340;10.6600;12.5030;8.3600;;;223.6880;71.0070;12.2300;1.4521154581;6.9252346213;-0.871247296;0.0071312546;0.2198120541;0.2939861424;1;0;49;0.01330264;202.0260541;0.0557971292;-2.828618628;;2015
023291;20151231;3843;42.2510;11.8990;0.0000;0.1590;24.9250;19.6940;;-19.7660;48.4750;0.1780;;7.2830;;;58.2280;0.8411;1.5692308064;3.7436280222;;0.1844926747;;0.0037632245;0;0.150242393;38;0.0632957265;93.014844652;0.2816264704;-0.93640805;;2015
023294;20151231;6020;1764.6070;212.4570;15.0000;7.0000;209.2640;;0.0000;32.4470;63.3040;5.4760;;;0.0024;2.9680;10.8250;25.0500;1.0350799073;7.4756832817;;;0.0016819609;0.0124673653;0;0;60;0.0187928862;715.68214687;0.1203990464;-1.988656731;1.3594157E-6;2015
023296;20151231;2400;574.5470;2.1750;6.6730;206.5250;323.1610;26.7880;;75.9430;457.3740;2.6230;11.7050;;0.0062;8.4750;24.7550;18.1500;1.2195507939;6.3535819042;;0.042838967;0.0147507515;0.3710714702;0;0;24;0.0608208557;114.26878719;0.0037855911;-5.572760465;0.0000108239;2015
023335;20151231;2836;481.8250;415.6540;0.0000;0.0000;261.6220;393.4380;;;72.9790;-0.0990;;58.6490;;;62.2910;28.1400;4.0949966067;6.1775809776;;-0.046108027;;0;0;0.8036421436;28;0.1594186108;281.99144253;0.8626659057;1.8376108829;;2015
023339;20151231;2834;55.7230;51.3200;3.4360;19.6630;-10.1210;45.7360;;;0.0000;0.0260;;13.9310;;;14.4910;19.8600;6.346306911;4.0203929881;;-0.100209967;;0.4145325987;0;;28;0.1594186108;281.99144253;0.9209841538;2.455794413;;2015
023358;20151231;2836;109.9740;107.5140;0.0000;0.0000;103.9120;102.2440;0.0000;-31.8520;0.0000;0.0000;;23.4750;0.0000;1.1700;13.7860;17.1600;2.2062465674;4.7002439742;;-0.047920418;0.0106388783;0;0;;28;0.1594186108;281.99144253;0.9776310764;3.7774597217;0;2015
023363;20151231;6200;93.2110;44.3840;0.0000;1.2550;47.1710;;;-21.0100;23.2310;0.1550;;;;;33.8710;9.2600;3.8588306101;4.5348657405;;;;0.0134640761;0;0;62;0.0473942855;726.71828893;0.476166976;-0.095404394;;2015
023423;20150731;7370;138.7060;89.5620;2.0790;1.7870;79.9040;67.2810;0.0000;-47.0380;68.6070;0.4270;;30.3870;0.0000;0.9660;29.3860;8.0500;2.129390942;4.9323565852;;-0.160634724;0.0069643707;0.0278719017;0;0.4429139884;73;0.0671478871;128.03670347;0.6456966534;0.600176359;0;2015
023432;20151231;6200;3449.9340;178.2160;1025.6960;493.5890;557.8690;;;383.8080;796.2130;18.4390;81.6770;;;;37.8030;22.6400;1.0863758321;8.1461103794;;;;0.4403808884;0;0;62;0.0473942855;726.71828893;0.0516577998;-2.91007421;;2015
023433;20151231;1311;1061.4360;13.2330;0.0000;66.0000;909.5090;40.5560;81.2200;260.0150;392.9240;0.0000;6.4180;;0.0000;116.7030;191.2190;14.4300;2.7427156889;6.9673779873;0.1623998055;0.0257415426;0.1099482211;0.0621799148;1;0;13;0.0687633843;637.89147291;0.0124670729;-4.372118839;0;2015
023450;20151231;6020;1499.4920;58.6730;31.4660;20.6320;177.0350;;5.1260;47.8130;104.3880;8.7840;;;0.0000;6.8380;6.8770;26.6000;1.003930131;7.3128816631;;;0.0045602111;0.0347437666;1;0;60;0.0187928862;715.68214687;0.0391285849;-3.200987326;0;2015
023485;20151231;4950;4259.0000;171.0000;24.0000;2462.0000;638.0000;331.0000;133.0000;365.0000;1645.0000;-84.0000;134.0000;;0.0169;376.0000;131.0000;15.4900;1.3266471003;8.3567896699;0.0427330359;0.0375675041;0.0882836347;0.5837050951;1;0;49;0.01330264;202.0260541;0.04015027;-3.174147575;3.9693301E-6;2015
023500;20151231;6020;13254.1260;717.0100;300.0000;512.7290;1747.7780;;45.2830;307.0100;486.3800;59.9870;;;-0.0005;3.5180;80.8060;31.3300;1.0591418838;9.4920641792;;;0.0002654268;0.0613189432;1;0;60;0.0187928862;715.68214687;0.0540971166;-2.861359016;-3.741066E-8;2015
023521;20151231;2836;65.3380;64.5080;0.0000;0.0000;58.4090;59.8880;;-30.8810;0.0000;0.0000;0.0000;22.2440;;;15.2740;8.3700;2.0626952156;4.1795737966;;-0.070709235;;0;0;;28;0.1594186108;281.99144253;0.9872968257;4.3531188253;;2015
023532;20151031;6726;;;;;;;;;;;;;;;38.4070;13.2600;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
023537;20151231;1220;422.1290;6.5310;0.0490;181.0460;182.3700;-11.1560;11.3530;93.7140;260.8560;0.0000;8.7730;;0.0000;27.2570;23.2220;9.2700;1.0779333806;6.0453109545;0.1743258577;-0.041899514;0.0645703091;0.4290039301;1;0;12;0.0452127555;262.75732235;0.0154715739;-4.153158376;0;2015
023556;20151231;6798;142.8030;2.0180;0.0000;17.0000;122.2700;;;-1.0920;8.6670;0.0000;0.3640;;;;7.5970;18.4300;1.1242460593;4.9614660581;;;;0.1190451181;0;0;67;0.0898624057;65.515246222;0.0141313558;-4.245126982;;2015
023569;20151231;3559;1696.3000;67.5000;7.8000;931.9000;440.9000;325.5000;144.6000;174.3000;1179.5000;20.4000;68.0000;21.8000;0.0131;52.7000;67.2970;12.5100;1.2363882981;7.4362046875;-0.034604728;0.1520957378;0.0310676178;0.5539704062;1;0.0184824078;35;0.0501003464;196.94355338;0.0397924895;-3.183471228;7.7152082E-6;2015
023574;20150630;2836;300.7160;284.3910;0.0000;0.0000;259.6420;268.3820;0.0000;-23.0650;10.7230;-2.1050;0.0000;23.1960;0.0000;4.9020;70.7850;18.3300;4.4512531758;5.7061662978;-0.069700315;-0.053236276;0.0163010947;0;0;2.1632005968;28;0.1594186108;281.99144253;0.9457128985;2.8576523767;0;2015
023587;20150930;3310;638.1910;49.0450;0.5550;4.5740;341.9890;332.0150;10.9520;67.0020;487.6350;16.6900;0.4120;3.5980;0.0229;18.5460;12.4460;37.8400;1.2020831381;6.4586376116;0.0610287516;0.4433939056;0.0290602657;0.008036779;1;0.0073784696;33;0.0495726581;323.34797754;0.0768500339;-2.485935787;0.0000358469;2015
023593;20151130;6726;;;;;;;;;;;;;;;11.0570;13.2199;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
023594;20151231;5812;560.7650;14.2630;5.9680;221.6770;167.1240;-16.9810;;71.9990;488.2020;16.0340;9.1350;0.0000;0.0003;12.0470;35.9510;15.8700;1.7194071848;6.3293019229;;-0.055716744;0.0214831525;0.4059543659;0;0;58;0.0628405586;74.080080418;0.025434897;-3.645869196;5.9149509E-7;2015
023650;20151231;7370;243.7120;190.1730;0.0000;0.0000;195.3170;165.2280;0.0000;-10.5200;205.2330;0.0000;;40.7800;0.0000;16.5250;80.0900;25.8000;8.6771147912;5.4959872003;;-0.102354418;0.0678054425;0;0;0.1987009886;73;0.0671478871;128.03670347;0.7803185727;1.2675238239;0;2015
023671;20151231;3663;22662.7330;10695.0290;55.3810;2194.6030;11344.3970;10243.2950;;2204.2970;13572.6640;375.7210;192.2040;2308.6230;0.0047;340.9730;3939.1950;7.0200;1.7196286476;10.028477136;;-0.0199329;0.0150455375;0.0992812297;0;0.1700935793;36;0.0530655079;357.40218539;0.4719214139;-0.112432634;2.0720037E-7;2015
023675;20150630;6726;;;;;;;;;;;;;;;37.8800;13.1500;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
023697;20150831;5812;620.0240;40.4370;13.4670;449.0010;17.4330;-2.3830;13.9720;159.5230;606.0890;27.2370;25.5140;0.0000;0.0000;42.1530;51.0600;27.0000;3.1953779209;6.429758187;0.1496716256;-0.069061843;0.067986078;0.745887256;1;0;58;0.0628405586;74.080080418;0.0652184432;-2.662570574;0;2015
023698;20151231;6020;1555.9820;42.3490;27.2040;0.0000;209.4080;;;42.7990;80.6050;10.2620;;;;;17.5670;17.2100;1.0597179595;7.3498621365;;;;0.0174834927;0;0;60;0.0187928862;715.68214687;0.0272168958;-3.576323192;;2015
023703;20151231;5961;291.6380;136.6830;2.7920;0.0000;190.5690;174.1330;;;401.1300;-0.9300;0.0000;;;;50.4900;8.2100;1.7679174182;5.6755133071;;0.1284126211;;0.0095735124;0;0;59;0.0396501762;212.98390556;0.4686734925;-0.125470376;;2015
023704;20151231;3841;66.3050;46.2960;0.0000;14.4790;42.3440;49.3150;;;21.0310;0.0000;1.8530;7.8690;;;13.3920;8.8200;2.142801297;4.1942653091;;0.0455320112;;0.2183696554;0;0.3741619514;38;0.0632957265;93.014844652;0.6982278863;0.8388733919;;2015
023714;20151231;8062;26861.0000;184.0000;229.0000;16822.0000;4019.0000;2094.0000;0.0000;2597.0000;19437.0000;116.0000;1004.0000;0.0000;0.0021;953.0000;112.7570;26.5300;0.9617454008;10.198430699;0.0549867838;0.0711068091;0.0354789472;0.6347864934;0;0;80;0.0713741736;153.43965487;0.00685008;-4.976621292;7.900062E-8;2015
023721;20151130;9995;201.0500;0.8650;0.0000;0.0000;194.1920;0.8390;0.0000;-0.3270;0.0000;0.0000;0.0000;;0.0000;0.0000;6.0810;9.6500;0.3259868192;5.3035536333;-0.001626461;-0.000129321;0;0;0;0;99;0.0233052435;2324.8427303;0.0043024123;-5.444267711;0;2015
023753;20151231;3714;621.8650;78.6590;0.0000;0.0000;518.0360;380.0630;0.0000;165.3430;802.9570;53.6120;0.2160;16.8000;0.0000;21.6880;34.8630;47.4700;2.8282273645;6.4327230274;0.1793234866;0.4846775426;0.0348757367;0;0;0.0209226646;37;0.0458247768;878.20751255;0.1264888682;-1.932366568;0;2015
023767;20151231;3674;1260.4180;210.2520;0.0000;55.0000;873.6600;487.2160;50.2380;123.4150;1172.4560;31.3930;2.6810;230.2120;0.0000;28.7520;421.3100;8.6100;3.1848459003;7.139198691;0.0310238349;0.2197398006;0.02281148;0.0436363175;1;0.1963502255;36;0.0530655079;357.40218539;0.1668113277;-1.608396715;0;2015
023793;20151231;6798;2186.6580;188.9120;250.0000;0.0000;1660.4960;;59.3770;;374.2650;0.0000;13.3300;0.0000;0.0000;0.0000;27.0340;87.4300;1.3215347896;7.6901296298;;;0;0.1143297214;1;0;67;0.0898624057;65.515246222;0.0863930253;-2.358493526;0;2015
023803;20151031;6726;;;;;;;;;;;;;;;35.2220;13.6300;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
023809;20150831;5531;8102.3490;184.0990;40.5280;4712.5150;-1701.3900;-742.5790;0.0000;2222.9700;10187.3400;642.3710;153.0070;0.0000;0.0093;480.5790;30.6590;715.9900;3.9192679074;8.9999092986;0.1761948294;-0.114371524;0.0593135398;0.5866253108;0;0;55;0.0217221977;79.488060898;0.0227216823;-3.761451844;1.1537889E-6;2015
023810;20151231;3829;438.4160;85.4330;7.9120;178.4080;111.9590;93.1600;0.0000;-31.1070;221.5130;4.0440;18.7530;26.4450;0.0000;64.7990;160.5400;0.5031;0.9288544989;6.0831682313;-0.122951717;0.017624813;0.1478025437;0.4249844896;0;0.1193835125;38;0.0632957265;93.014844652;0.1948674318;-1.418687454;0;2015
023812;20151231;2834;5609.1320;1045.2230;12.5910;362.9190;3654.8370;2103.9330;0.0000;1326.8250;4103.7280;589.0410;14.2410;1620.5770;0.0000;677.9330;104.6490;542.8700;8.9151037484;8.6321512628;0.1289937552;0.1887475638;0.1208623723;0.066946187;0;0.3949036096;28;0.1594186108;281.99144253;0.1863430919;-1.473949233;0;2015
023821;20151231;2711;2427.7990;196.6960;0.0000;0.0000;1058.5760;139.0420;36.9640;383.5270;2885.0120;47.8840;0.0000;;0.0118;53.9790;115.6690;16.2900;1.3400907612;7.7947403646;0.1230245996;-0.023747435;0.0222337187;0;1;0;27;0.0275186094;79.495711958;0.0810182392;-2.428591971;4.8637578E-6;2015
023827;20151231;4922;10056.2000;930.9000;15.0000;2746.2000;4056.6000;774.8000;79.5000;628.7000;1334.9000;153.0000;103.7000;;0.0000;1181.0000;399.8410;20.0000;1.3918199718;9.2159446387;0.0290865337;-0.015522762;0.1174399873;0.2745768779;1;0;49;0.01330264;202.0260541;0.092569758;-2.282654195;0;2015
023843;20151231;5812;121.1420;14.4640;0.0000;95.5000;-9.6730;7.0500;45.3670;27.7110;77.9690;5.7390;3.4770;0.0000;0.0000;1.9150;28.5810;22.8100;6.4614057057;4.7969634112;-0.221822324;-0.061200905;0.0158078949;0.7883310495;1;0;58;0.0628405586;74.080080418;0.1193970712;-1.998152148;0;2015
023856;20151231;3663;1519.0660;664.4780;0.0000;0.0000;981.4510;847.1570;;372.0720;1857.9980;112.2720;1.0190;150.0350;;;207.1830;29.5900;4.3896446698;7.3258509513;;0.1202574477;;0;0;0.0807508942;36;0.0530655079;357.40218539;0.4374253653;-0.251617711;;2015
023864;20151231;3533;1842.3590;30.5220;0.0000;525.5930;909.8590;498.0660;0.0000;267.9120;1869.9430;40.1720;7.2710;;0.0000;158.9250;35.1480;16.0500;0.8123418943;7.5188020947;0.1196666882;0.2537746444;0.0862616895;0.2852826186;0;0;35;0.0501003464;196.94355338;0.0165668038;-4.083648792;0;2015
023865;20151231;3510;1663.0450;406.3320;2.0050;0.0000;747.7080;416.8320;0.0000;96.1780;1765.0950;3.6710;1.0590;16.5430;0.0000;35.3970;52.4810;20.8700;1.2089964312;7.4164055384;0.0549882896;0.0063137197;0.0212844511;0.0012056198;0;0.0093723001;35;0.0501003464;196.94355338;0.2443301294;-1.129084302;0;2015
023889;20151231;3845;164.3380;67.9050;0.0000;42.6430;99.2930;79.8320;;-38.5580;72.3000;-0.3610;5.4140;;;;24.8870;8.3500;1.6603065025;5.1019252825;;0.0725760323;;0.2594835035;0;0;38;0.0632957265;93.014844652;0.4132032762;-0.350738797;;2015
023898;20151231;2870;650.2910;41.7080;18.7440;157.2680;80.6190;23.7600;0.0000;-13.6120;295.8440;-12.4170;10.7460;0.0000;0.0111;53.7000;23.0330;3.5200;1.0007030083;6.477419955;-0.018362548;-0.027599951;0.0825784149;0.270666517;0;0;28;0.1594186108;281.99144253;0.06413744;-2.680440347;0.0000170593;2015
023935;20151231;7370;141.4140;93.4050;0.0000;15.9610;105.7830;86.7810;;-28.0870;101.3690;0.2460;0.9550;23.0570;0.0212;9.9190;39.2270;15.1300;4.4488912696;4.9516917585;;-0.04684119;0.0701415701;0.1128671843;0;0.2274561256;73;0.0671478871;128.03670347;0.6605074462;0.6655563837;0.0001500156;2015
023977;20151231;6798;3722.7750;22.6510;124.4950;873.6080;2647.0580;;246.5640;;898.3140;0.8980;;0.0000;0.0000;0.0000;174.3680;19.9700;1.2243141098;8.2222246369;;;0;0.2681072587;1;0;67;0.0898624057;65.515246222;0.0060844397;-5.095917611;0;2015
023978;20151231;3312;9190.0000;755.0000;45.0000;3116.0000;2436.0000;1769.0000;29.0000;18.0000;11574.0000;183.0000;253.0000;;0.0027;500.0000;146.2810;7.9800;0.8619502046;9.1258712153;-0.048639826;0.1103373232;0.0544069641;0.343960827;1;0;33;0.0495726581;323.34797754;0.0821545158;-2.413427246;2.9601177E-7;2015
023980;20151231;2836;64.2230;62.7800;3.2050;5.7420;50.4930;55.7730;;;0.0000;0.0000;0.9780;23.0300;;;15.2980;7.9300;2.1027223892;4.162361402;;-0.109104215;;0.1393114616;0;;28;0.1594186108;281.99144253;0.977531414;3.7729122716;;2015
023986;20151231;2836;87.9090;87.2540;0.0000;0.0000;83.4900;83.2670;0.0000;-22.8320;0.0000;0.0000;0.0000;16.0540;0.0000;0.1880;15.4620;7.7400;1.4116288435;4.4763021885;-0.259723123;-0.045353718;0.0021385751;0;0;;28;0.1594186108;281.99144253;0.9925491133;4.8919434487;0;2015
023990;20151231;3841;116.6610;91.2040;8.9310;0.7650;95.1910;83.7780;;;71.7000;0.0330;;25.0470;;;32.1810;24.6900;6.9947873754;4.7592722932;;-0.06365452;;0.0831126083;0;0.3493305439;38;0.0632957265;93.014844652;0.7817865439;1.2761080015;;2015
023996;20151231;6798;2547.9680;73.2570;718.0440;530.9500;1205.3930;;115.6310;111.6390;205.3320;5.8890;34.8640;0.0000;0.0000;0.0000;168.9370;7.9500;1.0540258551;7.8430514577;-0.017561053;;0;0.4901921845;1;0;67;0.0898624057;65.515246222;0.028751146;-3.519905094;0;2015
023999;20150630;1311;40.5270;2.0630;0.0000;18.6990;16.6670;2.3420;0.0000;-31.6600;13.4330;0.0030;0.7350;;0.0000;20.0970;14.1890;0.9400;0.9178488415;3.7019684187;-0.799417672;0.0068842994;0.2882243588;0.4613961063;0;0;13;0.0687633843;637.89147291;0.0509043354;-2.925561505;0;2015
024005;20151231;1311;267.8720;3.5400;2.3300;138.4020;84.4650;-2.3950;0.0000;-102.5190;67.0300;-0.2790;4.5490;;0.0000;69.3910;106.3460;1.0600;1.1055047187;5.5905092545;-0.398656821;-0.022156104;0.259045365;0.5253703261;0;0;13;0.0687633843;637.89147291;0.013215267;-4.313079162;0;2015
024021;20150331;3841;1485.4170;160.6620;21.5220;406.3690;826.1220;381.1850;0.0000;187.6550;910.3730;14.2680;8.7000;54.1870;0.0000;122.2200;51.6710;44.9200;2.0064105366;7.3034508199;0.1108692037;0.1484586483;0.0822799254;0.2880611976;0;0.0595217565;38;0.0632957265;93.014844652;0.1081595269;-2.109680036;0;2015
024040;20151231;2834;956.1050;803.9750;9.0290;399.9160;200.7900;688.1270;0.0000;-65.5240;283.7030;0.3720;36.7320;160.5920;0.0000;7.6920;120.3510;61.9300;8.5855135472;6.8628677397;-0.107339675;-0.121166608;0.0080451415;0.4277197588;0;0.5660567565;28;0.1594186108;281.99144253;0.8408856768;1.6648327557;0;2015
024071;20151231;7370;90.4810;22.2980;0.0000;0.0000;72.6970;10.6010;;-7.9990;74.9770;0.0750;0.5950;9.5540;0.0446;3.6940;33.5460;14.6000;5.609526862;4.5051398839;;-0.12927576;0.0408262508;0;0;0.1274257439;73;0.0671478871;128.03670347;0.2464384788;-1.117698279;0.0004933545;2015
024073;20151231;4610;89.5510;16.3850;0.0000;8.1000;65.5110;20.3160;168.2750;19.5600;50.9370;-4.0090;0.3810;;;1.4970;31.7890;16.2500;6.0369091356;4.4948082954;-0.968816301;0.0438967739;0.0167167312;0.0904512512;1;0;46;0.0252901976;53.405355842;0.1829683644;-1.49636455;;2015
024084;20151231;3842;159.3690;117.1850;0.2950;0.1830;141.2120;132.8940;;;66.8870;0.0410;1.3850;16.9970;;;41.1100;17.2900;4.5739692161;5.0712222681;;0.0985699854;;0.0029993286;0;0.2541151494;38;0.0632957265;93.014844652;0.7353061135;1.0217128804;;2015
024096;20150131;6794;58.6600;7.5810;7.3080;17.8360;29.8370;6.2930;0.8410;16.8910;34.9680;4.7140;0.8540;;0.0000;0.5410;8.5580;18.1800;3.1436658711;4.0717580635;0.1786907603;-0.021957041;0.0092226389;0.4286396181;1;0;67;0.0898624057;65.515246222;0.1292362768;-1.907728337;0;2015
