"","sigma_s","sigma_e","theta","k_d","lambda","lambda_real","v_bar","time","price","price_cond","k_tilde"
"57",1,0.5,1,0.5,0.5,0.95,5,5.51,5.42097774167466,0.418876552189407,3.6897570693718
"58",1,0.5,1,0.5,0.5,0.95,5,5.61,5.42346865293102,0.416385640933054,3.75381535182617
"59",1,0.5,1,0.5,0.5,0.95,5,5.71,5.42588104657704,0.413973247287036,3.81787363428054
"60",1,0.5,1,0.5,0.5,0.95,5,5.81,5.42821739761664,0.41163689624743,3.88193191673492
"61",1,0.5,1,0.5,0.5,0.95,5,5.91,5.43048010303757,0.409374190826499,3.94599019918929
"62",1,0.5,1,0.5,0.5,0.95,5,6.01,5.43267148427058,0.407182809593488,4.01004848164366
"63",1,0.5,1,0.5,0.5,0.95,5,6.11,5.43479378957112,0.405060504292955,4.07410676409803
"64",1,0.5,1,0.5,0.5,0.95,5,6.21,5.43684919632592,0.403005097538155,4.1381650465524
"65",1,0.5,1,0.5,0.5,0.95,5,6.31,5.43883981328692,0.401014480577148,4.20222332900677
"66",1,0.5,1,0.5,0.5,0.95,5,6.41,5.44076768273476,0.399086611129314,4.26628161146115
"67",1,0.5,1,0.5,0.5,0.95,5,6.51,5.442634782574,0.397219511290071,4.33033989391552
"68",1,0.5,1,0.5,0.5,0.95,5,6.61,5.44444302836244,0.395411265501634,4.39439817636989
"69",1,0.5,1,0.5,0.5,0.95,5,6.71,5.44619427527633,0.393660018587743,4.45845645882426
"70",1,0.5,1,0.5,0.5,0.95,5,6.81,5.44789032001373,0.39196397385034,4.52251474127863
"71",1,0.5,1,0.5,0.5,0.95,5,6.91,5.44953290263784,0.390321391226234,4.586573023733
"72",1,0.5,1,0.5,0.5,0.95,5,7.01,5.45112370836218,0.388730585501886,4.65063130618737
"73",1,0.5,1,0.5,0.5,0.95,5,7.11,5.45266436927962,0.387189924584449,4.71468958864175
"74",1,0.5,1,0.5,0.5,0.95,5,7.21,5.45415646603675,0.385697827827324,4.77874787109612
"75",1,0.5,1,0.5,0.5,0.95,5,7.31,5.45560152945559,0.384252764408484,4.84280615355049
"76",1,0.5,1,0.5,0.5,0.95,5,7.41,5.45700104210415,0.382853251759926,4.90686443600486
"77",1,0.5,1,0.5,0.5,0.95,5,7.51,5.45835643981745,0.381497854046622,4.97092271845923
"78",1,0.5,1,0.5,0.5,0.95,5,7.61,5.45966911317065,0.380185180693422,5.0349810009136
"79",1,0.5,1,0.5,0.5,0.95,5,7.71,5.46094040890569,0.378913884958386,5.09903928336798
"80",1,0.5,1,0.5,0.5,0.95,5,7.81,5.46217163131298,0.377682662551089,5.16309756582235
"81",1,0.5,1,0.5,0.5,0.95,5,7.91,5.46336404356959,0.376490250294481,5.22715584827672
"82",1,0.5,1,0.5,0.5,0.95,5,8.01,5.46451886903515,0.375335424828926,5.29121413073109
"83",1,0.5,1,0.5,0.5,0.95,5,8.11,5.46563729250698,0.37421700135709,5.35527241318546
"84",1,0.5,1,0.5,0.5,0.95,5,8.21,5.46672046143567,0.373133832428398,5.41933069563983
"85",1,0.5,1,0.5,0.5,0.95,5,8.31,5.46776948710228,0.372084806761796,5.48338897809421
"86",1,0.5,1,0.5,0.5,0.95,5,8.41,5.46878544575844,0.371068848105635,5.54744726054858
"87",1,0.5,1,0.5,0.5,0.95,5,8.51,5.46976937973059,0.370084914133485,5.61150554300295
"88",1,0.5,1,0.5,0.5,0.95,5,8.61,5.47072229848932,0.369131995374752,5.67556382545732
"89",1,0.5,1,0.5,0.5,0.95,5,8.71,5.47164517968506,0.368209114179016,5.73962210791169
"90",1,0.5,1,0.5,0.5,0.95,5,8.81,5.47253897015107,0.367315323712998,5.80368039036606
"91",1,0.5,1,0.5,0.5,0.95,5,8.91,5.47340458687491,0.366449706989161,5.86773867282043
"92",1,0.5,1,0.5,0.5,0.95,5,9.01,5.47424291793915,0.36561137592492,5.93179695527481
"93",1,0.5,1,0.5,0.5,0.95,5,9.11,5.47505482343256,0.364799470431508,5.99585523772918
"94",1,0.5,1,0.5,0.5,0.95,5,9.21,5.4758411363325,0.364013157531568,6.05991352018355
"95",1,0.5,1,0.5,0.5,0.95,5,9.31,5.47660266335951,0.363251630504559,6.12397180263792
"96",1,0.5,1,0.5,0.5,0.95,5,9.41,5.47734018580498,0.362514108059091,6.18803008509229
"97",1,0.5,1,0.5,0.5,0.95,5,9.51,5.47805446033271,0.361799833531364,6.25208836754666
"98",1,0.5,1,0.5,0.5,0.95,5,9.61,5.47874621975521,0.361108074108862,6.31614665000104
"99",1,0.5,1,0.5,0.5,0.95,5,9.71,5.47941617378555,0.360438120078519,6.38020493245541
"100",1,0.5,1,0.5,0.5,0.95,5,9.81,5.48006500976548,0.359789284098594,6.44426321490978
"101",1,0.5,1,0.5,0.5,0.95,5,9.91,5.48069339337059,0.359160900493484,6.50832149736415
"102",1,0.5,1,0.5,0.5,0.95,5,10.01,5.4813019692933,0.358552324570771,6.57237977981852
"103",1,0.5,1,0.5,0.5,0.95,5,10.11,5.48189136190427,0.357962931959803,6.63643806227289
"104",1,0.5,1,0.5,0.5,0.95,5,10.21,5.48246217589296,0.357392117971114,6.70049634472726
"105",1,0.5,1,0.5,0.5,0.95,5,10.31,5.48301499688803,0.356839296976043,6.76455462718164
"106",1,0.5,1,0.5,0.5,0.95,5,10.41,5.48355039205817,0.356303901805905,6.82861290963601
"107",1,0.5,1,0.5,0.5,0.95,5,10.51,5.48406891069397,0.355785383170102,6.89267119209038
"108",1,0.5,1,0.5,0.5,0.95,5,10.61,5.48457108477149,0.355283209092578,6.95672947454475
"109",1,0.5,1,0.5,0.5,0.95,5,10.71,5.48505742949803,0.354796864366036,7.02078775699912
"110",1,0.5,1,0.5,0.5,0.95,5,10.81,5.48552844384071,0.354325850023356,7.08484603945349
"111",1,0.5,1,0.5,0.5,0.95,5,10.91,5.48598461103839,0.353869682825682,7.14890432190787
"112",1,0.5,1,0.5,0.5,0.95,5,11.01,5.48642639909743,0.353427894766641,7.21296260436224
"113",1,0.5,1,0.5,0.5,0.95,5,11.11,5.48685426127189,0.353000032592185,7.27702088681661
"114",1,0.5,1,0.5,0.5,0.95,5,11.21,5.48726863652849,0.352585657335582,7.34107916927098
"115",1,0.5,1,0.5,0.5,0.95,5,11.31,5.48766994999702,0.352184343867048,7.40513745172535
"116",1,0.5,1,0.5,0.5,0.95,5,11.41,5.48805861340648,0.35179568045759,7.46919573417972
"117",1,0.5,1,0.5,0.5,0.95,5,11.51,5.48843502550748,0.351419268356587,7.53325401663409
"118",1,0.5,1,0.5,0.5,0.95,5,11.61,5.48879957248138,0.351054721382692,7.59731229908847
"119",1,0.5,1,0.5,0.5,0.95,5,11.71,5.48915262833644,0.350701665527628,7.66137058154284
"120",1,0.5,1,0.5,0.5,0.95,5,11.81,5.4894945552916,0.350359738572474,7.72542886399721
"121",1,0.5,1,0.5,0.5,0.95,5,11.91,5.48982570414803,0.350028589716041,7.78948714645158
"122",1,0.5,1,0.5,0.5,0.95,5,12.01,5.4901464146491,0.349707879214972,7.85354542890595
"123",1,0.5,1,0.5,0.5,0.95,5,12.11,5.49045701582889,0.349397278035176,7.91760371136033
"124",1,0.5,1,0.5,0.5,0.95,5,12.21,5.49075782634981,0.349096467514257,7.9816619938147
"125",1,0.5,1,0.5,0.5,0.95,5,12.31,5.49104915482949,0.348805139034582,8.04572027626907
"126",1,0.5,1,0.5,0.5,0.95,5,12.41,5.49133130015742,0.348522993706651,8.10977855872344
"127",1,0.5,1,0.5,0.5,0.95,5,12.51,5.49160455180162,0.34824974206245,8.17383684117781
"128",1,0.5,1,0.5,0.5,0.95,5,12.61,5.4918691901056,0.347985103758476,8.23789512363218
"129",1,0.5,1,0.5,0.5,0.95,5,12.71,5.49212548657596,0.347728807288108,8.30195340608655
"130",1,0.5,1,0.5,0.5,0.95,5,12.81,5.49237370416101,0.347480589703064,8.36601168854093
"131",1,0.5,1,0.5,0.5,0.95,5,12.91,5.49261409752045,0.347240196343621,8.4300699709953
"132",1,0.5,1,0.5,0.5,0.95,5,13.01,5.49284691328672,0.347007380577348,8.49412825344967
"133",1,0.5,1,0.5,0.5,0.95,5,13.11,5.493072390318,0.346781903546074,8.55818653590404
"134",1,0.5,1,0.5,0.5,0.95,5,13.21,5.49329075994324,0.346563533920829,8.62224481835841
"135",1,0.5,1,0.5,0.5,0.95,5,13.31,5.49350224619956,0.346352047664511,8.68630310081278
"136",1,0.5,1,0.5,0.5,0.95,5,13.41,5.49370706606203,0.346147227802038,8.75036138326715
"137",1,0.5,1,0.5,0.5,0.95,5,13.51,5.49390542966634,0.345948864197735,8.81441966572153
"138",1,0.5,1,0.5,0.5,0.95,5,13.61,5.49409754052432,0.345756753339751,8.8784779481759
"139",1,0.5,1,0.5,0.5,0.95,5,13.71,5.49428359573281,0.34557069813126,8.94253623063027
"140",1,0.5,1,0.5,0.5,0.95,5,13.81,5.49446378617582,0.345390507688254,9.00659451308464
"141",1,0.5,1,0.5,0.5,0.95,5,13.91,5.49463829672037,0.3452159971437,9.07065279553901
"142",1,0.5,1,0.5,0.5,0.95,5,14.01,5.49480730640619,0.345046987457878,9.13471107799338
"143",1,0.5,1,0.5,0.5,0.95,5,14.11,5.49497098862938,0.344883305234696,9.19876936044776
"144",1,0.5,1,0.5,0.5,0.95,5,14.21,5.49512951132028,0.344724782543787,9.26282764290213
"145",1,0.5,1,0.5,0.5,0.95,5,14.31,5.49528303711584,0.344571256748228,9.3268859253565
"146",1,0.5,1,0.5,0.5,0.95,5,14.41,5.49543172352639,0.344422570337678,9.39094420781087
"147",1,0.5,1,0.5,0.5,0.95,5,14.51,5.49557572309729,0.34427857076678,9.45500249026524
"148",1,0.5,1,0.5,0.5,0.95,5,14.61,5.49571518356541,0.344139110298657,9.51906077271961
"149",1,0.5,1,0.5,0.5,0.95,5,14.71,5.49585024801073,0.344004045853341,9.58311905517398
"150",1,0.5,1,0.5,0.5,0.95,5,14.81,5.49598105500309,0.34387323886098,9.64717733762836
"151",1,0.5,1,0.5,0.5,0.95,5,14.91,5.4961077387444,0.343746555119669,9.71123562008273
"152",1,0.5,1,0.5,0.5,0.95,5,15.01,5.4962304292063,0.34362386465777,9.7752939025371
"153",1,0.5,1,0.5,0.5,0.95,5,15.11,5.49634925226351,0.343505041600563,9.83935218499147
"154",1,0.5,1,0.5,0.5,0.95,5,15.21,5.49646432982297,0.343389964041105,9.90341046744584
"155",1,0.5,1,0.5,0.5,0.95,5,15.31,5.49657577994891,0.343278513915161,9.96746874990022
"156",1,0.5,1,0.5,0.5,0.95,5,15.41,5.496683716984,0.343170576880075,10.0315270323546
"157",1,0.5,1,0.5,0.5,0.95,5,15.51,5.49678825166662,0.343066042197456,10.095585314809
"158",1,0.5,1,0.5,0.5,0.95,5,15.61,5.4968894912445,0.342964802619574,10.1596435972633
"159",1,0.5,1,0.5,0.5,0.95,5,15.71,5.49698753958475,0.342866754279318,10.2237018797177
"160",1,0.5,1,0.5,0.5,0.95,5,15.81,5.49708249728043,0.342771796583642,10.2877601621721
"161",1,0.5,1,0.5,0.5,0.95,5,15.91,5.49717446175371,0.342679832110358,10.3518184446264
"162",1,0.5,1,0.5,0.5,0.95,5,16.01,5.49726352735589,0.342590766508183,10.4158767270808
"163",1,0.5,1,0.5,0.5,0.95,5,16.11,5.49734978546413,0.342504508399944,10.4799350095352
"164",1,0.5,1,0.5,0.5,0.95,5,16.21,5.49743332457525,0.342420969288825,10.5439932919896
"165",1,0.5,1,0.5,0.5,0.95,5,16.31,5.4975142303965,0.342340063467574,10.6080515744439
"166",1,0.5,1,0.5,0.5,0.95,5,16.41,5.4975925859335,0.342261707930573,10.6721098568983
"167",1,0.5,1,0.5,0.5,0.95,5,16.51,5.49766847157539,0.342185822288679,10.7361681393527
"168",1,0.5,1,0.5,0.5,0.95,5,16.61,5.49774196517733,0.342112328686744,10.800226421807
"169",1,0.5,1,0.5,0.5,0.95,5,16.71,5.49781314214033,0.342041151723744,10.8642847042614
"170",1,0.5,1,0.5,0.5,0.95,5,16.81,5.49788207548865,0.341972218375417,10.9283429867158
"171",1,0.5,1,0.5,0.5,0.95,5,16.91,5.49794883594472,0.341905457919348,10.9924012691702
"172",1,0.5,1,0.5,0.5,0.95,5,17.01,5.49801349200166,0.341840801862406,11.0564595516245
"173",1,0.5,1,0.5,0.5,0.95,5,17.11,5.49807610999359,0.341778183870479,11.1205178340789
"174",1,0.5,1,0.5,0.5,0.95,5,17.21,5.49813675416366,0.341717539700412,11.1845761165333
"175",1,0.5,1,0.5,0.5,0.95,5,17.31,5.49819548672997,0.341658807134102,11.2486343989876
"176",1,0.5,1,0.5,0.5,0.95,5,17.41,5.49825236794941,0.341601925914661,11.312692681442
"177",1,0.5,1,0.5,0.5,0.95,5,17.51,5.49830745617947,0.341546837684597,11.3767509638964
"178",1,0.5,1,0.5,0.5,0.95,5,17.61,5.49836080793813,0.341493485925944,11.4408092463508
"179",1,0.5,1,0.5,0.5,0.95,5,17.71,5.4984124779618,0.341441815902272,11.5048675288051
"180",1,0.5,1,0.5,0.5,0.95,5,17.81,5.49846251926154,0.341391774602536,11.5689258112595
"181",1,0.5,1,0.5,0.5,0.95,5,17.91,5.49851098317739,0.341343310686685,11.6329840937139
"182",1,0.5,1,0.5,0.5,0.95,5,18.01,5.49855791943108,0.341296374432989,11.6970423761682
"183",1,0.5,1,0.5,0.5,0.95,5,18.11,5.49860337617704,0.341250917687032,11.7611006586226
"184",1,0.5,1,0.5,0.5,0.95,5,18.21,5.49864740005177,0.3412068938123,11.825158941077
"185",1,0.5,1,0.5,0.5,0.95,5,18.31,5.49869003622173,0.341164257642343,11.8892172235314
"186",1,0.5,1,0.5,0.5,0.95,5,18.41,5.49873132842964,0.341122965434427,11.9532755059857
"187",1,0.5,1,0.5,0.5,0.95,5,18.51,5.49877131903941,0.341082974824665,12.0173337884401
"188",1,0.5,1,0.5,0.5,0.95,5,18.61,5.49881004907952,0.341044244784546,12.0813920708945
"189",1,0.5,1,0.5,0.5,0.95,5,18.71,5.49884755828522,0.341006735578848,12.1454503533488
"190",1,0.5,1,0.5,0.5,0.95,5,18.81,5.49888388513921,0.340970408724864,12.2095086358032
"191",1,0.5,1,0.5,0.5,0.95,5,18.91,5.49891906691114,0.34093522695293,12.2735669182576
"192",1,0.5,1,0.5,0.5,0.95,5,19.01,5.49895313969589,0.34090115416818,12.337625200712
"193",1,0.5,1,0.5,0.5,0.95,5,19.11,5.49898613845055,0.340868155413517,12.4016834831663
"194",1,0.5,1,0.5,0.5,0.95,5,19.21,5.49901809703032,0.340836196833752,12.4657417656207
"195",1,0.5,1,0.5,0.5,0.95,5,19.31,5.49904904822321,0.340805245640865,12.5298000480751
"196",1,0.5,1,0.5,0.5,0.95,5,19.41,5.4990790237837,0.340775270080368,12.5938583305295
"197",1,0.5,1,0.5,0.5,0.95,5,19.51,5.49910805446534,0.340746239398726,12.6579166129838
"198",1,0.5,1,0.5,0.5,0.95,5,19.61,5.49913617005226,0.34071812381181,12.7219748954382
"199",1,0.5,1,0.5,0.5,0.95,5,19.71,5.49916339938974,0.340690894474329,12.7860331778926
"200",1,0.5,1,0.5,0.5,0.95,5,19.81,5.49918977041382,0.340664523450249,12.8500914603469
"201",1,0.5,1,0.5,0.5,0.95,5,19.91,5.49921531017995,0.340638983684122,12.9141497428013
"202",1,0.5,1,0.5,0.75,0.95,5,0.01,5.0587134456057,0.781140848258369,0.166551534381366
"203",1,0.5,1,0.5,0.75,0.95,5,0.11,5.0794132602462,0.760441033617871,0.230609816835738
"204",1,0.5,1,0.5,0.75,0.95,5,0.21,5.09914209056396,0.740712203300109,0.294668099290109
"205",1,0.5,1,0.5,0.75,0.95,5,0.31,5.11794548337046,0.721908810493608,0.358726381744481
"206",1,0.5,1,0.5,0.75,0.95,5,0.41,5.13586684897303,0.703987444891042,0.422784664198852
"207",1,0.5,1,0.5,0.75,0.95,5,0.51,5.1529475613937,0.686906732470369,0.486842946653224
"208",1,0.5,1,0.5,0.75,0.95,5,0.61,5.16922705388706,0.670627239977008,0.550901229107595
"209",1,0.5,1,0.5,0.75,0.95,5,0.71,5.18474290997751,0.655111383886566,0.614959511561967
"210",1,0.5,1,0.5,0.75,0.95,5,0.81,5.19953095022615,0.640323343637922,0.679017794016339
"211",1,0.5,1,0.5,0.75,0.95,5,0.91,5.2136253149277,0.626228978936368,0.74307607647071
"212",1,0.5,1,0.5,0.75,0.95,5,1.01,5.22705854292819,0.612795750935882,0.807134358925082
"213",1,0.5,1,0.5,0.75,0.95,5,1.11,5.2398616467455,0.59999264711857,0.871192641379453
"214",1,0.5,1,0.5,0.75,0.95,5,1.21,5.25206418416621,0.587790109697861,0.935250923833825
"215",1,0.5,1,0.5,0.75,0.95,5,1.31,5.26369432648393,0.576159967380145,0.999309206288196
"216",1,0.5,1,0.5,0.75,0.95,5,1.41,5.27477892353673,0.565075370327342,1.06336748874257
"217",1,0.5,1,0.5,0.75,0.95,5,1.51,5.28534356569385,0.554510728170224,1.12742577119694
"218",1,0.5,1,0.5,0.75,0.95,5,1.61,5.29541264293466,0.544441650929413,1.19148405365131
"219",1,0.5,1,0.5,0.75,0.95,5,1.71,5.30500940115643,0.534844892707639,1.25554233610568
"220",1,0.5,1,0.5,0.75,0.95,5,1.81,5.31415599584079,0.525698298023281,1.31960061856005
"221",1,0.5,1,0.5,0.75,0.95,5,1.91,5.32287354320278,0.516980750661287,1.38365890101443
"222",1,0.5,1,0.5,0.75,0.95,5,2.01,5.33118216894069,0.508672124923385,1.4477171834688
"223",1,0.5,1,0.5,0.75,0.95,5,2.11,5.33910105469902,0.500753239165048,1.51177546592317
"224",1,0.5,1,0.5,0.75,0.95,5,2.21,5.34664848235214,0.493205811511936,1.57583374837754
"225",1,0.5,1,0.5,0.75,0.95,5,2.31,5.35384187621048,0.486012417653592,1.63989203083191
"226",1,0.5,1,0.5,0.75,0.95,5,2.41,5.36069784324713,0.479156450616938,1.70395031328628
"227",1,0.5,1,0.5,0.75,0.95,5,2.51,5.36723221143735,0.472622082426718,1.76800859574065
"228",1,0.5,1,0.5,0.75,0.95,5,2.61,5.37346006629971,0.466394227564364,1.83206687819503
"229",1,0.5,1,0.5,0.75,0.95,5,2.71,5.37939578572314,0.460458508140934,1.8961251606494
"230",1,0.5,1,0.5,0.75,0.95,5,2.81,5.38505307316037,0.454801220703703,1.96018344310377
"231",1,0.5,1,0.5,0.75,0.95,5,2.91,5.39044498926427,0.449409304599798,2.02424172555814
"232",1,0.5,1,0.5,0.75,0.95,5,3.01,5.39558398204025,0.444270311823823,2.08830000801251
"233",1,0.5,1,0.5,0.75,0.95,5,3.11,5.40048191558421,0.439372378279864,2.15235829046688
"234",1,0.5,1,0.5,0.75,0.95,5,3.21,5.40515009747253,0.43470419639154,2.21641657292126
"235",1,0.5,1,0.5,0.75,0.95,5,3.31,5.40959930486722,0.430254988996851,2.28047485537563
"236",1,0.5,1,0.5,0.75,0.95,5,3.41,5.4138398093965,0.426014484467568,2.34453313783
"237",1,0.5,1,0.5,0.75,0.95,5,3.51,5.41788140086835,0.421972892995718,2.40859142028437
"238",1,0.5,1,0.5,0.75,0.95,5,3.61,5.42173340987165,0.418120883992417,2.47264970273874
"239",1,0.5,1,0.5,0.75,0.95,5,3.71,5.42540472931719,0.414449564546883,2.53670798519311
"240",1,0.5,1,0.5,0.75,0.95,5,3.81,5.42890383496819,0.410950458895881,2.60076626764749
"241",1,0.5,1,0.5,0.75,0.95,5,3.91,5.43223880500785,0.407615488856224,2.66482455010186
"242",1,0.5,1,0.5,0.75,0.95,5,4.01,5.43541733868894,0.40443695517513,2.72888283255623
"243",1,0.5,1,0.5,0.75,0.95,5,4.11,5.43844677410866,0.401407519755408,2.7929411150106
"244",1,0.5,1,0.5,0.75,0.95,5,4.21,5.44133410514966,0.398520188714416,2.85699939746497
"245",1,0.5,1,0.5,0.75,0.95,5,4.31,5.44408599762639,0.395768296237683,2.92105767991934
"246",1,0.5,1,0.5,0.75,0.95,5,4.41,5.44670880467414,0.393145489189934,2.98511596237371
"247",1,0.5,1,0.5,0.75,0.95,5,4.51,5.4492085814161,0.390645712447971,3.04917424482809
"248",1,0.5,1,0.5,0.75,0.95,5,4.61,5.45159109894251,0.388263194921558,3.11323252728246
"249",1,0.5,1,0.5,0.75,0.95,5,4.71,5.45386185763403,0.385992436230042,3.17729080973683
"250",1,0.5,1,0.5,0.75,0.95,5,4.81,5.45602609986013,0.383828194003937,3.2413490921912
"251",1,0.5,1,0.5,0.75,0.95,5,4.91,5.4580888220819,0.381765471782172,3.30540737464557
"252",1,0.5,1,0.5,0.75,0.95,5,5.01,5.46005478638702,0.37979950747705,3.36946565709994
"253",1,0.5,1,0.5,0.75,0.95,5,5.11,5.46192853148378,0.377925762380287,3.43352393955432
"254",1,0.5,1,0.5,0.75,0.95,5,5.21,5.46371438317931,0.376139910684762,3.49758222200869
"255",1,0.5,1,0.5,0.75,0.95,5,5.31,5.4654164643663,0.374437829497776,3.56164050446306
"256",1,0.5,1,0.5,0.75,0.95,5,5.41,5.46703870454131,0.372815589322765,3.62569878691743
"257",1,0.5,1,0.5,0.75,0.95,5,5.51,5.46858484887657,0.371269444987499,3.6897570693718
"258",1,0.5,1,0.5,0.75,0.95,5,5.61,5.47005846686625,0.369795826997822,3.75381535182617
"259",1,0.5,1,0.5,0.75,0.95,5,5.71,5.47146296056711,0.368391333296962,3.81787363428054
"260",1,0.5,1,0.5,0.75,0.95,5,5.81,5.47280157245267,0.367052721411403,3.88193191673492
"261",1,0.5,1,0.5,0.75,0.95,5,5.91,5.4740773928989,0.365776900965173,3.94599019918929
"262",1,0.5,1,0.5,0.75,0.95,5,6.01,5.4752933673188,0.364560926545269,4.01004848164366
"263",1,0.5,1,0.5,0.75,0.95,5,6.11,5.47645230296232,0.363401990901753,4.07410676409803
"264",1,0.5,1,0.5,0.75,0.95,5,6.21,5.47755687539725,0.36229741846682,4.1381650465524
"265",1,0.5,1,0.5,0.75,0.95,5,6.31,5.47860963468621,0.361244659177863,4.20222332900677
"266",1,0.5,1,0.5,0.75,0.95,5,6.41,5.47961301127378,0.360241282590294,4.26628161146115
"267",1,0.5,1,0.5,0.75,0.95,5,6.51,5.48056932159755,0.359284972266518,4.33033989391552
"268",1,0.5,1,0.5,0.75,0.95,5,6.61,5.48148077343597,0.358373520428105,4.39439817636989
"269",1,0.5,1,0.5,0.75,0.95,5,6.71,5.48234947100525,0.357504822858819,4.45845645882426
"270",1,0.5,1,0.5,0.75,0.95,5,6.81,5.48317741981733,0.356676874046738,4.52251474127863
"271",1,0.5,1,0.5,0.75,0.95,5,6.91,5.48396653130983,0.355887762554243,4.586573023733
"272",1,0.5,1,0.5,0.75,0.95,5,7.01,5.48471862725888,0.355135666605192,4.65063130618737
"273",1,0.5,1,0.5,0.75,0.95,5,7.11,5.48543544398498,0.35441884987909,4.71468958864175
"274",1,0.5,1,0.5,0.75,0.95,5,7.21,5.48611863636152,0.35373565750255,4.77874787109612
"275",1,0.5,1,0.5,0.75,0.95,5,7.31,5.4867697816353,0.353084512228776,4.84280615355049
"276",1,0.5,1,0.5,0.75,0.95,5,7.41,5.4873903830678,0.35246391079627,4.90686443600486
"277",1,0.5,1,0.5,0.75,0.95,5,7.51,5.48798187340573,0.351872420458336,4.97092271845923
"278",1,0.5,1,0.5,0.75,0.95,5,7.61,5.48854561818869,0.351308675675383,5.0349810009136
"279",1,0.5,1,0.5,0.75,0.95,5,7.71,5.48908291890169,0.350771374962377,5.09903928336798
"280",1,0.5,1,0.5,0.75,0.95,5,7.81,5.48959501597988,0.350259277884187,5.16309756582235
"281",1,0.5,1,0.5,0.75,0.95,5,7.91,5.49008309167222,0.349771202191853,5.22715584827672
"282",1,0.5,1,0.5,0.75,0.95,5,8.01,5.49054827277087,0.349306021093204,5.29121413073109
"283",1,0.5,1,0.5,0.75,0.95,5,8.11,5.49099163321257,0.348862660651497,5.35527241318546
"284",1,0.5,1,0.5,0.75,0.95,5,8.21,5.49141419655799,0.348440097306078,5.41933069563983
"285",1,0.5,1,0.5,0.75,0.95,5,8.31,5.49181693835472,0.348037355509349,5.48338897809421
"286",1,0.5,1,0.5,0.75,0.95,5,8.41,5.4922007883895,0.347653505474576,5.54744726054858
"287",1,0.5,1,0.5,0.75,0.95,5,8.51,5.49256663283472,0.347287661029347,5.61150554300295
"288",1,0.5,1,0.5,0.75,0.95,5,8.61,5.49291531629436,0.346938977569713,5.67556382545732
"289",1,0.5,1,0.5,0.75,0.95,5,8.71,5.49324764375377,0.346606650110304,5.73962210791169
"290",1,0.5,1,0.5,0.75,0.95,5,8.81,5.49356438243817,0.346289911425901,5.80368039036606
"291",1,0.5,1,0.5,0.75,0.95,5,8.91,5.49386626358388,0.345988030280191,5.86773867282043
"292",1,0.5,1,0.5,0.75,0.95,5,9.01,5.49415398412647,0.345700309737602,5.93179695527481
"293",1,0.5,1,0.5,0.75,0.95,5,9.11,5.49442820830974,0.345426085554331,5.99585523772918
"294",1,0.5,1,0.5,0.75,0.95,5,9.21,5.49468956921923,0.345164724644837,6.05991352018355
"295",1,0.5,1,0.5,0.75,0.95,5,9.31,5.49493867024379,0.344915623620279,6.12397180263792
"296",1,0.5,1,0.5,0.75,0.95,5,9.41,5.49517608646857,0.344678207395505,6.18803008509229
"297",1,0.5,1,0.5,0.75,0.95,5,9.51,5.49540236600269,0.344451927861384,6.25208836754666
"298",1,0.5,1,0.5,0.75,0.95,5,9.61,5.49561803124465,0.344236262619419,6.31614665000104
"299",1,0.5,1,0.5,0.75,0.95,5,9.71,5.49582358008835,0.344030713775719,6.38020493245541
"300",1,0.5,1,0.5,0.75,0.95,5,9.81,5.49601948707254,0.343834806791535,6.44426321490978
"301",1,0.5,1,0.5,0.75,0.95,5,9.91,5.49620620447635,0.343648089387726,6.50832149736415
"302",1,0.5,1,0.5,0.75,0.95,5,10.01,5.49638416336347,0.3434701305006,6.57237977981852
"303",1,0.5,1,0.5,0.75,0.95,5,10.11,5.49655377457732,0.34330051928675,6.63643806227289
"304",1,0.5,1,0.5,0.75,0.95,5,10.21,5.49671542968951,0.34313886417456,6.70049634472726
"305",1,0.5,1,0.5,0.75,0.95,5,10.31,5.49686950190387,0.342984791960204,6.76455462718164
"306",1,0.5,1,0.5,0.75,0.95,5,10.41,5.49701634691801,0.342837946946058,6.82861290963601
"307",1,0.5,1,0.5,0.75,0.95,5,10.51,5.49715630374456,0.342697990119516,6.89267119209038
"308",1,0.5,1,0.5,0.75,0.95,5,10.61,5.49728969549374,0.342564598370333,6.95672947454475
"309",1,0.5,1,0.5,0.75,0.95,5,10.71,5.49741683011939,0.34243746374468,7.02078775699912
"310",1,0.5,1,0.5,0.75,0.95,5,10.81,5.49753800112989,0.342316292734185,7.08484603945349
"311",1,0.5,1,0.5,0.75,0.95,5,10.91,5.49765348826574,0.342200805598334,7.14890432190787
"312",1,0.5,1,0.5,0.75,0.95,5,11.01,5.49776355814543,0.342090735718644,7.21296260436224
"313",1,0.5,1,0.5,0.75,0.95,5,11.11,5.49786846488093,0.341985828983139,7.27702088681661
"314",1,0.5,1,0.5,0.75,0.95,5,11.21,5.49796845066438,0.341885843199695,7.34107916927098
"315",1,0.5,1,0.5,0.75,0.95,5,11.31,5.49806374632716,0.341790547536907,7.40513745172535
"316",1,0.5,1,0.5,0.75,0.95,5,11.41,5.49815457187289,0.34169972199118,7.46919573417972
"317",1,0.5,1,0.5,0.75,0.95,5,11.51,5.49824113698525,0.341613156878822,7.53325401663409
"318",1,0.5,1,0.5,0.75,0.95,5,11.61,5.49832364151212,0.341530652351954,7.59731229908847
"319",1,0.5,1,0.5,0.75,0.95,5,11.71,5.49840227592693,0.34145201793714,7.66137058154284
